XDSegID
449109209
449109211
449109320
449109325
449109208
449109220
449109206
449109318
449109217
449109329
449109204
449109326
449109323
388682148
449109216
449109218
449109202
449109214
449109215
449109321
449109213
441059996
449109330
449109207
449109196
449109203
449109322
449109212
449109324
388440601
449109328
449109205
449109210
449109199
449109198
449109327
449109317
449109221
1310237573
1310357917
1310357928
450277172
1310358103
388681871
135082915
135010733
134813344
449103770
1310358081
449103769
1310448449
450277170
132704448
1310237585
1310448486
1310358068
450277171
1310237548
449103767
1310343824
1310237617
1310448302
1310601368
388440816
1310448473
1310358093
1310613024
1310319964
449103768
1310613030
1310613035
1310374511
132808525
132412466
1310448421
449103766
134594956
441058650
450277169
450277168
134310609
132810642
132352095
1310283453
388699230
449116913
132603526
449116914
132185518
1310283444
132641178
132899188
132327680
388423918
388775250
1310223906
1310598124
1310598091
1310367110
1310480965
1310295395
1310581738
1310296933
1310223896
1310223733
1310600358
1310598059
1310367083
1310480983
388853553
1310223851
1310598072
1310367120
1310598112
1310367094
1310480943
1310367070
1310367036
1310223768
1310579053
1310480946
1310223873
388773755
1310223758
388853138
1310367067
1310223783
1310480927
388795626
1310579078
134737805
1310546431
1310546470
1310258259
1310546498
134846934
1310366745
1310224616
1310546405
134857533
135221192
1310366507
1310258408
1310366765
1310546444
1310391803
1310366816
1310546485
1310224454
1310366829
1310527972
1310528136
1310224489
1310527995
1310596547
1310527982
1310366757
1310224478
1310370471
1310528008
1310596580
135718316
1363575295
1363546405
1363546379
1363575559
1363575409
449236936
1363575463
1363575346
1363546402
1363575504
1363575422
1363575518
1363575159
1363575147
1363575354
1363575443
1363575242
1363575308
1363575331
1363575492
1363575397
1363575554
1363575541
1363575430
1363575254
1363546444
1363546430
1363546368
1363575384
1363575368
1363575477
1363574794
1363588294
390595557
1363588193
1363548729
1363588181
450305997
1363607664
1363562221
1363588314
1363607652
1363607477
450305998
1310345782
1310548595
1363607597
1363548798
1363607637
1363642307
450306000
1363548618
1363607459
1363548785
1363562165
1363561482
1363548773
450305999
1363588332
1363588154
1363562180
1363600484
1363588138
1363584138
1363562151
1363588166
1363588126
390606457
1363562206
1363548760
1363558530
1363617376
1363608013
1363608192
1363608041
429158632
1363558589
390604550
140146056
1363617340
1363607445
429158631
1363617362
1363558429
429158633
1363558387
1363617514
1363608137
1363608165
390606460
1363608108
429158630
1363608029
1363607432
1363608122
1363561204
1363551260
1363579397
450307055
1386872012
450307054
450307053
1386804329
1386864310
1386803978
1386875316
391186223
1386875352
1386847434
391190020
1386864269
1386839832
1386804291
1386864252
1386840073
1386847455
144938650
1386864214
1386804317
1386864236
1386871977
1386864328
1386864289
391184525
1386864480
1386804308
1386864460
1386864195
1386847495
388660377
1310310551
429119004
1310395936
1310559213
429099775
1310417923
1310534193
1310534424
1310452963
388698664
1310234441
1310344381
388662757
388701962
388698664
1310476390
1310310408
1310579133
1310498347
1310310396
1310315825
1310548795
1310318866
1310424374
1310315791
1310500195
1310500171
1310500186
1310424494
1310424340
1310500037
1310424463
1310318612
1310318648
1310315672
1310281385
1310424475
134677773
1310500174
1310424351
1310542851
1310318597
1310424327
1310500165
1310424449
1310318900
1310318838
1310281395
1310500152
1310315664
1310424315
1310318625
1310318876
1310500209
1310315773
134857534
1310315814
1310315697
1310318850
1310424438
1310318841
450263012
450277150
449118890
449123348
450263010
449118893
1310575099
449118891
1310444539
450274898
449123347
1310272906
441075679
441067786
1310575137
450263011
1310324452
449118887
449118889
450277151
1310444681
1310312504
450263013
441067787
1310546984
450263015
450263014
1310337760
449118892
449123346
449123349
441066252
1310339508
1310412076
1310231130
1310564026
1310489379
1310563936
1310274668
449119064
449110370
449110369
1310424398
441066248
449110367
449110366
441051419
1310563971
449110372
449110368
1310412089
1310600816
1310563962
